1638216166.2358148,-0.272,-0.6960000000000001,0.504
1638216166.2760344,-0.248,-0.804,0.624
1638216166.316252,-0.228,-0.796,0.6880000000000001
1638216166.3564622,-0.248,-0.8200000000000001,0.6
1638216166.3966863,-0.244,-0.808,0.596
1638216166.4368908,-0.252,-0.76,0.6960000000000001
1638216166.4771097,-0.256,-0.7000000000000001,0.74
1638216166.5173302,-0.272,-0.704,0.7000000000000001
1638216166.5575447,-0.28800000000000003,-0.724,0.72
1638216166.5977535,-0.276,-0.68,0.6960000000000001
1638216166.6379526,-0.32,-0.664,0.552
1638216166.6781797,-0.368,-0.644,0.41600000000000004
1638216166.7183805,-0.368,-0.524,0.192
1638216166.758579,-0.464,-0.64,-0.064
1638216166.7987788,-0.368,-0.768,-0.068
1638216166.8389668,-0.336,-0.776,-0.108
1638216166.8791704,0.192,-0.528,0.17200000000000001
1638216166.919608,0.8240000000000001,-0.812,1.832
1638216166.9600284,0.684,-0.392,2.048
1638216167.000441,0.34,-0.588,1.356
1638216167.0408297,0.388,-0.47600000000000003,0.384
1638216167.081241,-0.464,-0.64,-1.24
1638216167.121647,-0.276,-0.708,-1.244
1638216167.162144,1.252,-1.2,0.9440000000000001
1638216167.2025642,1.096,-0.6920000000000001,3.18
1638216167.2429898,0.536,-0.276,0.884
1638216167.283405,-0.8200000000000001,-0.58,-2.732
1638216167.3246655,1.056,-1.04,0.716
1638216167.3650143,1.412,-0.8,2.908
1638216167.405455,0.8160000000000001,-0.492,1.088
1638216167.4458783,0.636,-0.268,0.248
1638216167.486294,-0.38,-0.872,-1.12
1638216167.526707,0.776,-1.58,0.992
1638216167.5671651,1.192,-1.464,2.836
1638216167.6075861,0.9400000000000001,-0.304,0.668
1638216167.6479926,-1.012,-0.112,-2.156
1638216167.6884315,-0.084,-0.492,-0.432
1638216167.7287858,0.84,-1.812,2.064
1638216167.769134,1.004,-0.9520000000000001,2.2840000000000003
1638216167.8095477,0.34400000000000003,-0.308,0.36
1638216167.8499475,-1.12,-0.47600000000000003,-1.804
1638216167.8903668,-0.332,-0.716,-0.8240000000000001
1638216167.9308085,0.672,-2.032,2.8040000000000003
1638216167.9712212,0.808,-0.532,2.028
1638216168.0116096,-0.068,-0.184,-0.264
1638216168.0520592,-1.272,-0.44,-2.164
1638216168.0924647,-0.096,-0.58,-0.776
1638216168.1328669,1.056,-1.812,2.56
1638216168.1733148,0.98,0.056,1.94
1638216168.2137132,0.028,0.10400000000000001,-0.444
1638216168.2541125,-0.9520000000000001,-0.292,-1.944
1638216168.2945206,0.252,-1.072,-0.776
1638216168.3349268,1.472,-1.692,3.532
1638216168.3753858,1.1320000000000001,-0.58,1.844
1638216168.4158216,-0.28,-0.056,-0.6960000000000001
1638216168.456242,-0.896,-0.296,-2.012
1638216168.4966683,0.224,-0.5720000000000001,-0.796
1638216168.5370424,1.468,-1.552,1.96
1638216168.5773892,1.3880000000000001,0.18,2.828
1638216168.6177359,-0.156,-0.26,-1.18
1638216168.6581903,-0.42,-0.632,-1.252
1638216168.698606,0.5,-1.244,0.312
1638216168.738953,0.388,-0.772,0.47200000000000003
1638216168.7792943,1.868,-1.1360000000000001,2.728
1638216168.8196359,1.964,0.004,2.656
1638216168.8600466,0.292,-0.732,-0.292
1638216168.9004552,-0.38,-1.096,-1.824
1638216168.9408987,0.612,-1.212,-0.032
1638216168.9813206,1.564,-0.528,3.048
1638216169.0218117,1.196,-0.48,1.068
1638216169.0623887,-0.448,-1.048,-1.6440000000000001
1638216169.1028147,0.792,-1.12,0.544
1638216169.1432624,1.532,-0.864,3.048
1638216169.1837206,1.032,-0.776,1.1280000000000001
