1638215889.8356087,-0.116,-0.528,0.784
1638215889.875837,-0.148,-0.54,0.784
1638215889.9160428,-0.132,-0.56,0.8240000000000001
1638215889.9562488,-0.176,-0.592,0.8
1638215889.9964466,-0.228,-0.632,0.772
1638215890.036644,-0.224,-0.66,0.772
1638215890.0768502,-0.268,-0.672,0.724
1638215890.1170564,-0.28,-0.704,0.716
1638215890.1572554,-0.34400000000000003,-0.744,0.592
1638215890.19745,-0.34400000000000003,-0.76,0.512
1638215890.2376544,-0.328,-0.716,0.436
1638215890.2778542,-0.332,-0.736,0.328
1638215890.318052,-0.232,-0.708,0.368
1638215890.358252,-0.20400000000000001,-0.6,0.244
1638215890.3984447,0.0,-0.624,0.42
1638215890.4386406,0.048,-0.456,0.296
1638215890.478838,0.332,-0.5720000000000001,0.74
1638215890.5190353,0.556,-0.20800000000000002,1.068
1638215890.5594285,0.508,-0.372,1.08
1638215890.599836,0.76,-0.128,1.496
1638215890.6402507,0.624,-0.20400000000000001,1.268
1638215890.6806662,0.56,-0.42,1.184
1638215890.7210774,0.636,-0.316,1.304
1638215890.7614775,0.44,-0.556,0.9
1638215890.8018847,0.224,-0.732,0.628
1638215890.8423262,-0.028,-0.9520000000000001,0.58
1638215890.8827407,-0.12,-0.964,0.32
1638215890.9231505,-0.5760000000000001,-0.868,0.0
1638215890.9635575,-0.764,-1.412,-0.376
1638215891.0039504,-0.6,-1.112,0.128
1638215891.044352,-0.624,-0.996,0.364
1638215891.084762,-0.016,-1.188,1.16
1638215891.1251671,0.232,-0.512,1.568
1638215891.1655664,0.23600000000000002,-0.448,1.088
1638215891.205961,0.6960000000000001,-0.556,1.464
1638215891.2463984,0.776,-0.448,1.092
1638215891.2868128,1.336,-0.436,1.496
1638215891.3272262,1.228,-0.324,1.092
1638215891.367637,0.896,-0.352,0.5640000000000001
1638215891.4080276,0.8240000000000001,-0.384,0.464
1638215891.4484372,0.41200000000000003,-0.616,0.188
1638215891.4888413,0.176,-1.324,0.20400000000000001
1638215891.5292397,-0.524,-1.54,-0.076
1638215891.5696433,-0.712,-1.36,-0.132
1638215891.610043,-0.892,-1.108,-0.292
1638215891.6504433,-0.84,-1.044,-0.41600000000000004
1638215891.690839,-0.5760000000000001,-1.164,-0.404
1638215891.7312386,-0.488,-0.884,-0.528
1638215891.771641,-0.292,-0.6,-0.744
1638215891.8120296,-0.1,-0.14,-0.972
1638215891.8524406,0.28400000000000003,-0.112,-0.76
1638215891.8928416,1.1320000000000001,-0.732,0.17200000000000001
1638215891.9332564,1.332,-0.484,0.848
1638215891.973809,1.804,-0.756,1.424
1638215892.0141609,1.504,-0.516,1.316
1638215892.0545008,1.092,-0.728,0.652
1638215892.094929,0.764,-0.928,0.336
1638215892.1353338,0.136,-1.348,0.164
1638215892.1757338,-0.228,-1.568,0.512
1638215892.2161431,-0.684,-1.42,0.6
1638215892.2565455,-0.7000000000000001,-1.188,1.02
1638215892.2969537,-0.156,-1.444,0.908
1638215892.3373518,0.244,-1.356,0.932
1638215892.377764,0.392,-1.116,0.852
1638215892.4181747,0.664,-0.96,1.06
1638215892.458575,0.74,-0.8200000000000001,0.856
1638215892.4989884,1.096,-1.004,1.028
1638215892.5393999,1.68,-0.864,1.08
1638215892.5797994,1.96,-0.484,0.5640000000000001
1638215892.620204,1.348,-0.644,-0.364
1638215892.6606226,1.02,-0.848,-0.404
1638215892.7010367,0.54,-1.116,-0.436
1638215892.7414188,0.152,-1.408,-0.12
1638215892.7818317,-0.384,-1.316,0.0
1638215892.8222353,-0.876,-1.228,0.108
1638215892.8637676,-1.16,-1.192,-0.432
1638215892.9041543,-1.344,-1.036,-1.076
1638215892.9445248,-1.016,-1.012,-1.52
1638215892.984871,-0.6960000000000001,-0.86,-1.6440000000000001
1638215893.0252178,-0.316,-0.42,-1.252
1638215893.0655591,0.276,-0.644,-0.584
1638215893.1059766,0.8160000000000001,-0.76,-0.224
1638215893.146378,1.248,-0.3,0.17200000000000001
1638215893.1867807,1.7,-0.488,1.06
1638215893.227184,1.1360000000000001,-0.7000000000000001,0.448
1638215893.2676198,1.74,-0.604,2.052
1638215893.3080597,1.156,-0.596,1.4000000000000001
1638215893.3484714,0.40800000000000003,-0.752,0.176
1638215893.3888946,-0.276,-1.52,-0.42
1638215893.4293118,-1.048,-1.804,-0.808
1638215893.4697242,-1.448,-2.06,-0.508
1638215893.5101597,-1.016,-1.444,-0.108
1638215893.5505638,-0.04,-1.62,1.224
1638215893.5909677,0.07200000000000001,-1.1440000000000001,1.224
1638215893.6313841,0.056,-0.9400000000000001,0.936
1638215893.671803,1.108,-1.548,1.608
1638215893.7122302,1.22,-1.424,1.032
1638215893.752633,2.328,-1.6440000000000001,1.732
1638215893.793042,1.532,-0.916,-0.152
1638215893.8334577,0.8240000000000001,-0.74,-0.756
1638215893.8738832,0.276,-0.812,-0.592
1638215893.914317,-0.2,-1.276,-0.48
1638215893.9547656,-1.016,-1.52,-0.772
1638215893.995227,-1.28,-0.64,-0.47600000000000003
1638215894.0357008,-1.468,-0.848,-0.8
1638215894.076134,-1.468,-0.5640000000000001,-1.62
1638215894.1166139,-0.964,-0.404,-1.1520000000000001
1638215894.1570766,-0.308,-0.10400000000000001,-0.9
1638215894.1975288,-0.292,-0.252,-0.856
1638215894.2379808,0.604,-0.23600000000000002,0.068
1638215894.2784166,1.012,-0.624,0.316
1638215894.3188493,1.064,0.336,0.176
1638215894.3593132,1.5,0.884,1.3760000000000001
1638215894.3997717,0.932,-0.132,0.41600000000000004
1638215894.440221,0.6,-1.028,0.272
1638215894.4806497,0.228,-2.148,0.984
1638215894.5210927,0.016,-1.592,1.3840000000000001
1638215894.5615325,0.388,-0.812,1.936
1638215894.6019704,1.28,-0.876,2.58
1638215894.6424227,1.6480000000000001,-1.232,2.512
1638215894.6828597,1.36,-1.304,1.6360000000000001
1638215894.723303,0.844,-0.784,0.728
1638215894.7637646,0.52,-0.248,0.18
1638215894.8042126,0.512,0.008,-0.036000000000000004
1638215894.8446622,0.524,0.16,-0.28800000000000003
1638215894.88511,0.492,0.012,-0.23600000000000002
1638215894.925569,0.44,-0.26,-0.264
1638215894.9659598,0.34,-0.41600000000000004,0.008
1638215895.0063293,-0.06,-0.5760000000000001,-0.12
1638215895.046777,-1.028,-1.0,-0.47600000000000003
1638215895.0872371,-1.608,-1.788,-0.6880000000000001
1638215895.1277297,-1.016,-2.58,0.32
1638215895.1681912,-0.4,-2.248,0.72
1638215895.2086444,0.084,-1.292,0.528
1638215895.2490928,0.192,0.048,-0.08
1638215895.2895265,0.864,-0.664,0.176
