1637943890.0663066,0.064,0.036000000000000004,0.972
1637943890.106528,0.1,0.056,1.068
1637943890.1467314,0.088,0.02,0.996
1637943890.1869297,0.064,0.07200000000000001,0.972
1637943890.2271318,0.076,0.04,0.976
1637943890.2673295,0.07200000000000001,0.032,0.9520000000000001
1637943890.3075252,0.08,0.044,0.976
1637943890.3477206,0.096,0.064,1.004
1637943890.3879144,0.036000000000000004,0.056,0.9560000000000001
1637943890.4281142,0.064,0.06,1.008
1637943890.468311,0.064,0.032,1.0
1637943890.5085123,0.008,0.02,0.892
1637943890.5487084,0.036000000000000004,0.028,1.028
1637943890.5889041,0.012,0.012,0.96
1637943890.6291049,0.032,-0.008,0.968
1637943890.6693037,0.04,-0.04,0.996
1637943890.7094994,0.048,-0.036000000000000004,0.964
1637943890.7496934,0.044,0.0,0.992
1637943890.790085,0.024,-0.048,0.916
1637943890.8304913,0.028,0.012,0.988
1637943890.8708944,0.036000000000000004,-0.036000000000000004,0.9480000000000001
1637943890.9112983,0.024,-0.032,0.9560000000000001
1637943890.9516857,0.032,-0.02,0.996
1637943890.9920833,0.02,-0.04,0.98
1637943891.032504,0.032,-0.02,1.028
1637943891.0729249,0.008,-0.056,0.9520000000000001
1637943891.113348,-0.02,-0.04,0.98
1637943891.1537578,0.0,-0.016,0.9560000000000001
1637943891.1941602,0.0,-0.052000000000000005,0.916
1637943891.234576,0.004,-0.012,0.928
1637943891.274988,0.008,-0.04,0.9480000000000001
1637943891.3153899,0.004,-0.008,0.984
1637943891.3557968,0.012,-0.04,1.016
1637943891.396198,0.004,-0.052000000000000005,1.02
1637943891.4366164,-0.004,-0.052000000000000005,0.976
1637943891.4770238,0.004,-0.056,1.0
1637943891.5174644,-0.004,-0.06,0.96
1637943891.5578723,0.0,-0.056,0.992
1637943891.5982769,-0.004,-0.056,0.9560000000000001
1637943891.6387045,0.0,-0.036000000000000004,0.988
1637943891.679112,-0.036000000000000004,-0.04,0.9480000000000001
1637943891.719518,-0.02,-0.064,0.9440000000000001
1637943891.759914,-0.02,-0.036000000000000004,0.98
1637943891.8003168,-0.048,-0.056,0.932
1637943891.8407419,-0.028,-0.064,0.96
1637943891.8811688,-0.048,-0.032,0.9400000000000001
1637943891.921585,-0.044,-0.068,0.928
1637943891.9619844,-0.044,-0.048,0.976
1637943892.002386,-0.048,-0.076,0.9400000000000001
1637943892.042806,-0.052000000000000005,-0.068,1.0
1637943892.083189,-0.064,-0.056,1.012
1637943892.1235957,-0.076,-0.096,0.984
1637943892.1639974,-0.032,-0.192,0.9400000000000001
1637943892.2043943,-0.108,0.036000000000000004,0.9400000000000001
1637943892.2448535,-0.108,-0.008,0.924
1637943892.2852547,-0.08,-0.064,0.92
1637943892.3256707,-0.076,-0.008,0.988
1637943892.3660738,-0.076,0.004,0.996
1637943892.4064722,-0.088,-0.012,0.9440000000000001
1637943892.4468923,-0.064,-0.04,0.996
1637943892.4872828,-0.064,-0.032,0.9560000000000001
1637943892.5276976,-0.076,-0.032,0.936
1637943892.5681107,-0.064,-0.032,0.98
1637943892.6085215,-0.07200000000000001,-0.096,0.888
1637943892.648926,-0.048,-0.048,1.016
1637943892.689333,-0.08,-0.064,0.92
1637943892.7297406,-0.07200000000000001,-0.076,0.9480000000000001
1637943892.7701476,-0.044,-0.06,1.028
1637943892.810652,-0.064,-0.092,0.9560000000000001
1637943892.8510597,-0.068,-0.06,0.98
1637943892.8914614,-0.052000000000000005,-0.14,0.9520000000000001
1637943892.9318705,-0.02,-0.06,1.032
1637943892.9722793,-0.064,-0.07200000000000001,0.896
1637943893.0126932,-0.036000000000000004,-0.096,0.96
1637943893.0530875,-0.036000000000000004,-0.096,0.9440000000000001
1637943893.0945795,-0.032,-0.084,0.9520000000000001
1637943893.1351125,-0.036000000000000004,-0.10400000000000001,0.924
1637943893.1756089,-0.04,-0.088,0.896
1637943893.2158449,0.004,-0.08,1.064
1637943893.2560694,-0.02,-0.116,0.924
1637943893.2962759,-0.012,-0.084,1.02
1637943893.3364844,-0.024,-0.112,0.964
1637943893.376683,-0.02,-0.108,0.984
1637943893.4168808,-0.02,-0.084,0.968
1637943893.457077,0.0,-0.14400000000000002,1.0
1637943893.4972756,-0.004,-0.1,1.016
1637943893.5374784,-0.012,-0.148,0.864
1637943893.5776637,0.0,-0.096,0.976
1637943893.6178637,-0.008,-0.132,0.924
1637943893.6580617,-0.032,-0.08,0.896
1637943893.698259,0.0,-0.07200000000000001,0.988
1637943893.7384613,-0.028,-0.112,0.912
1637943893.7786455,-0.004,-0.076,1.016
1637943893.8188426,-0.012,-0.112,0.964
1637943893.859041,-0.02,-0.084,0.988
1637943893.8992395,-0.016,-0.084,0.988
1637943893.9396362,-0.016,-0.092,1.0
1637943893.9800215,-0.016,-0.148,0.9560000000000001
1637943894.020423,-0.016,-0.084,1.008
1637943894.0608232,-0.004,-0.10400000000000001,1.008
1637943894.10122,-0.044,-0.136,0.896
1637943894.141619,-0.016,-0.12,0.996
1637943894.1820009,-0.036000000000000004,-0.132,0.932
1637943894.222406,-0.052000000000000005,-0.1,0.932
1637943894.2628543,-0.028,-0.14,0.9400000000000001
1637943894.3032694,-0.064,-0.14400000000000002,0.892
1637943894.3436706,-0.048,-0.136,0.912
1637943894.384076,-0.048,-0.1,0.972
1637943894.4244857,-0.052000000000000005,-0.132,1.024
1637943894.4648936,-0.052000000000000005,-0.164,0.98
1637943894.505302,-0.068,-0.164,0.984
1637943894.545709,-0.056,-0.132,0.98
1637943894.5860982,-0.048,-0.124,0.988
1637943894.6264915,-0.068,-0.136,0.908
1637943894.6668956,-0.056,-0.20800000000000002,0.92
1637943894.707298,-0.076,-0.2,0.88
1637943894.747697,-0.052000000000000005,-0.20400000000000001,0.936
1637943894.788087,-0.068,-0.14,0.9520000000000001
1637943894.8284914,-0.07200000000000001,-0.12,0.9440000000000001
1637943894.8688936,-0.068,-0.17200000000000001,0.976
1637943894.9092972,-0.096,-0.164,0.9520000000000001
1637943894.9496982,-0.108,-0.192,0.876
1637943894.9900866,-0.088,-0.14400000000000002,0.96
1637943895.0304885,-0.092,-0.18,0.904
